ID,Name of Book,File Name,Label,,Key
1258,Montaigne,Montaigne_265.png,(+),,
1259,Allestree,Allestree_243.png,(+),,
1260,Blackmore,Blackmore_046.png,(+),,
1261,Montaigne,Montaigne_503.png,(+),,
1262,Montaigne,Montaigne_271.png,(+),,
1263,Blackmore,Blackmore_052.png,(+),,
1264,Montaigne,Montaigne_259.png,(+),,
1265,Albin,Albin_166.png,(+),,
1266,Confucius,Confucius_085.png,(+),,
1267,Confucius,Confucius_091.png,(+),,
1268,Blackmore,Blackmore_085.png,(+),,
1269,Blackmore,Blackmore_091.png,(+),,
1270,Voltaire,Voltaire_132.png,(+),,
1271,Confucius,Confucius_046.png,(+),,
1272,Voltaire,Voltaire_126.png,(+),,
1273,Confucius,Confucius_052.png,(+),,
1274,Confucius,Confucius_053.png,(+),,
1275,Voltaire,Voltaire_127.png,(+),,
1276,Confucius,Confucius_047.png,(+),,
1277,Voltaire,Voltaire_133.png,(+),,
1278,Blackmore,Blackmore_090.png,(+),,
1279,Browne,Browne_021.png,(+),,
1280,Browne,Browne_035.png,(+),,
1281,Blackmore,Blackmore_084.png,(+),,
1282,Albin,Albin_173.png,(+),,
1283,Confucius,Confucius_090.png,(+),,
1284,Montaigne,Montaigne_258.png,(+),,
1285,Confucius,Confucius_084.png,(+),,
1286,Albin,Albin_167.png,(+),,
1287,Montaigne,Montaigne_516.png,(+),,
1288,Blackmore,Blackmore_053.png,(+),,
1289,Montaigne,Montaigne_270.png,(+),,
1290,Allestree,Allestree_256.png,(+),,
1291,Blackmore,Blackmore_047.png,(+),,
1292,Allestree,Allestree_242.png,(+),,
1293,Montaigne,Montaigne_264.png,(+),,
1294,Montaigne,Montaigne_502.png,(+),,
1295,Voltaire,Voltaire_325.png,(+),,
1296,Voltaire,Voltaire_331.png,(+),,
1297,Montaigne,Montaigne_099.png,(+),,
1298,Allestree,Allestree_097.png,(+),,
1299,Blackmore,Blackmore_292.png,(+),,
1300,Voltaire,Voltaire_319.png,(+),,
1301,Allestree,Allestree_083.png,(+),,
1302,Blackmore,Blackmore_286.png,(+),,
1303,Browne,Browne_237.png,(+),,
1304,Allestree,Allestree_068.png,(+),,
1305,Blackmore,Blackmore_279.png,(+),,
1306,Montaigne,Montaigne_072.png,(+),,
1307,Allestree,Allestree_054.png,(+),,
1308,Blackmore,Blackmore_251.png,(+),,
1309,Allestree,Allestree_040.png,(+),,
1310,Montaigne,Montaigne_066.png,(+),,
1311,Blackmore,Blackmore_245.png,(+),,
1312,Voltaire,Voltaire_251.png,(+),,
1313,Voltaire,Voltaire_245.png,(+),,
1314,Voltaire,Voltaire_279.png,(+),,
1315,Blackmore,Blackmore_319.png,(+),,
1316,Defoe,Defoe_239.png,(+),,
1317,Voltaire,Voltaire_292.png,(+),,
1318,Voltaire,Voltaire_286.png,(+),,
1319,Montaigne,Montaigne_648.png,(+),,
1320,Allestree,Allestree_108.png,(+),,
1321,Allestree,Allestree_120.png,(+),,
1322,Montaigne,Montaigne_106.png,(+),,
1323,Defoe,Defoe_205.png,(+),,
1324,Montaigne,Montaigne_660.png,(+),,
1325,Montaigne,Montaigne_112.png,(+),,
1326,Allestree,Allestree_134.png,(+),,
1327,Confucius,Confucius_127.png,(+),,
1328,Ascham,Ascham_01_013.png,(+),,
1329,Voltaire,Voltaire_053.png,(+),,
1330,Browne,Browne_169.png,(+),,
1331,Confucius,Confucius_133.png,(+),,
1332,Voltaire,Voltaire_047.png,(+),,
1333,Montaigne,Montaigne_489.png,(+),,
1334,Browne,Browne_155.png,(+),,
1335,Browne,Browne_141.png,(+),,
1336,Voltaire,Voltaire_090.png,(+),,
1337,Voltaire,Voltaire_084.png,(+),,
1338,Montaigne,Montaigne_462.png,(+),,
1339,Browne,Browne_196.png,(+),,
1340,Defoe,Defoe_007.png,(+),,
1341,Blackmore,Blackmore_127.png,(+),,
1342,Montaigne,Montaigne_304.png,(+),,
1343,Defoe,Defoe_013.png,(+),,
1344,Blackmore,Blackmore_133.png,(+),,
1345,Browne,Browne_182.png,(+),,
1346,Montaigne,Montaigne_476.png,(+),,
1347,Blackmore,Blackmore_125.png,(+),,
1348,Montaigne,Montaigne_306.png,(+),,
1349,Defoe,Defoe_005.png,(+),,
1350,Browne,Browne_194.png,(+),,
1351,Albin,Albin_039.png,(+),,
1352,Montaigne,Montaigne_460.png,(+),,
1353,Montaigne,Montaigne_474.png,(+),,
1354,Browne,Browne_180.png,(+),,
1355,Blackmore,Blackmore_131.png,(+),,
1356,Defoe,Defoe_011.png,(+),,
1357,Blackmore,Blackmore_119.png,(+),,
1358,Defoe,Defoe_039.png,(+),,
1359,Voltaire,Voltaire_092.png,(+),,
1360,Albin,Albin_005.png,(+),,
1361,Albin,Albin_011.png,(+),,
1362,Voltaire,Voltaire_086.png,(+),,
1363,Montaigne,Montaigne_448.png,(+),,
1364,Browne,Browne_157.png,(+),,
1365,Confucius,Confucius_119.png,(+),,
1366,Ascham,Ascham_01_039.png,(+),,
1367,Voltaire,Voltaire_079.png,(+),,
1368,Browne,Browne_143.png,(+),,
1369,Confucius,Confucius_125.png,(+),,
1370,Voltaire,Voltaire_051.png,(+),,
1371,Confucius,Confucius_131.png,(+),,
1372,Voltaire,Voltaire_045.png,(+),,
1373,Defoe,Defoe_207.png,(+),,
1374,Montaigne,Montaigne_104.png,(+),,
1375,Allestree,Allestree_122.png,(+),,
1376,Blackmore,Blackmore_327.png,(+),,
1377,Defoe,Defoe_213.png,(+),,
1378,Allestree,Allestree_136.png,(+),,
1379,Montaigne,Montaigne_110.png,(+),,
1380,Voltaire,Voltaire_290.png,(+),,
1381,Montaigne,Montaigne_138.png,(+),,
1382,Voltaire,Voltaire_284.png,(+),,
1383,Browne,Browne_355.png,(+),,
1384,Browne,Browne_341.png,(+),,
1385,Montaigne,Montaigne_070.png,(+),,
1386,Blackmore,Blackmore_253.png,(+),,
1387,Montaigne,Montaigne_064.png,(+),,
1388,Blackmore,Blackmore_247.png,(+),,
1389,Allestree,Allestree_095.png,(+),,
1390,Blackmore,Blackmore_290.png,(+),,
1391,Allestree,Allestree_081.png,(+),,
1392,Blackmore,Blackmore_284.png,(+),,
1393,Voltaire,Voltaire_327.png,(+),,
1394,Voltaire,Voltaire_333.png,(+),,
1395,Blackmore,Blackmore_051.png,(+),,
1396,Montaigne,Montaigne_272.png,(+),,
1397,Montaigne,Montaigne_514.png,(+),,
1398,Montaigne,Montaigne_500.png,(+),,
1399,Blackmore,Blackmore_045.png,(+),,
1400,Montaigne,Montaigne_266.png,(+),,
1401,Allestree,Allestree_240.png,(+),,
1402,Montaigne,Montaigne_528.png,(+),,
1403,Confucius,Confucius_092.png,(+),,
1404,Confucius,Confucius_086.png,(+),,
1405,Blackmore,Blackmore_079.png,(+),,
1406,Browne,Browne_023.png,(+),,
1407,Blackmore,Blackmore_092.png,(+),,
1408,Confucius,Confucius_079.png,(+),,
1409,Blackmore,Blackmore_086.png,(+),,
1410,Browne,Browne_037.png,(+),,
1411,Confucius,Confucius_051.png,(+),,
1412,Voltaire,Voltaire_125.png,(+),,
1413,Confucius,Confucius_045.png,(+),,
1414,Confucius,Confucius_044.png,(+),,
1415,Confucius,Confucius_050.png,(+),,
1416,Confucius,Confucius_078.png,(+),,
1417,Blackmore,Blackmore_087.png,(+),,
1418,Blackmore,Blackmore_093.png,(+),,
1419,Voltaire,Voltaire_118.png,(+),,
1420,Confucius,Confucius_087.png,(+),,
1421,Blackmore,Blackmore_078.png,(+),,
1422,Defoe,Defoe_158.png,(+),,
1423,Confucius,Confucius_093.png,(+),,
1424,Montaigne,Montaigne_501.png,(+),,
1425,Allestree,Allestree_241.png,(+),,
1426,Montaigne,Montaigne_267.png,(+),,
1427,Blackmore,Blackmore_044.png,(+),,
1428,Montaigne,Montaigne_273.png,(+),,
1429,Allestree,Allestree_255.png,(+),,
1430,Blackmore,Blackmore_050.png,(+),,
1431,Voltaire,Voltaire_332.png,(+),,
1432,Voltaire,Voltaire_326.png,(+),,
1433,Allestree,Allestree_080.png,(+),,
1434,Blackmore,Blackmore_291.png,(+),,
1435,Allestree,Allestree_094.png,(+),,
1436,Montaigne,Montaigne_059.png,(+),,
1437,Blackmore,Blackmore_246.png,(+),,
1438,Montaigne,Montaigne_065.png,(+),,
1439,Blackmore,Blackmore_252.png,(+),,
1440,Montaigne,Montaigne_071.png,(+),,
1441,Allestree,Allestree_057.png,(+),,
1442,Voltaire,Voltaire_285.png,(+),,
1443,Voltaire,Voltaire_291.png,(+),,
1444,Montaigne,Montaigne_139.png,(+),,
1445,Montaigne,Montaigne_111.png,(+),,
1446,Allestree,Allestree_137.png,(+),,
1447,Defoe,Defoe_212.png,(+),,
1448,Montaigne,Montaigne_663.png,(+),,
1449,Blackmore,Blackmore_326.png,(+),,
1450,Allestree,Allestree_123.png,(+),,
1451,Montaigne,Montaigne_105.png,(+),,
1452,Defoe,Defoe_206.png,(+),,
1453,Confucius,Confucius_130.png,(+),,
1454,Confucius,Confucius_124.png,(+),,
1455,Ascham,Ascham_01_038.png,(+),,
1456,Voltaire,Voltaire_078.png,(+),,
1457,Confucius,Confucius_118.png,(+),,
1458,Montaigne,Montaigne_449.png,(+),,
1459,Blackmore,Blackmore_118.png,(+),,
1460,Albin,Albin_004.png,(+),,
1461,Voltaire,Voltaire_093.png,(+),,
1462,Montaigne,Montaigne_475.png,(+),,
1463,Defoe,Defoe_010.png,(+),,
1464,Montaigne,Montaigne_313.png,(+),,
1465,Blackmore,Blackmore_130.png,(+),,
1466,Browne,Browne_181.png,(+),,
1467,Browne,Browne_195.png,(+),,
1468,Defoe,Defoe_004.png,(+),,
1469,Montaigne,Montaigne_307.png,(+),,
1470,Blackmore,Blackmore_124.png,(+),,
1471,Montaigne,Montaigne_461.png,(+),,
1472,Montaigne,Montaigne_348.png,(+),,
1473,Montaigne,Montaigne_360.png,(+),,
1474,Blackmore,Blackmore_143.png,(+),,
1475,Montaigne,Montaigne_412.png,(+),,
1476,Montaigne,Montaigne_374.png,(+),,
1477,Blackmore,Blackmore_157.png,(+),,
1478,Voltaire,Voltaire_037.png,(+),,
1479,Ascham,Ascham_01_077.png,(+),,
1480,Confucius,Confucius_143.png,(+),,
1481,Ascham,Ascham_01_063.png,(+),,
1482,Confucius,Confucius_157.png,(+),,
1483,Defoe,Defoe_088.png,(+),,
1484,Browne,Browne_119.png,(+),,
1485,Blackmore,Blackmore_180.png,(+),,
1486,Browne,Browne_131.png,(+),,
1487,Browne,Browne_125.png,(+),,
1488,Blackmore,Blackmore_194.png,(+),,
1489,Montaigne,Montaigne_638.png,(+),,
1490,Allestree,Allestree_178.png,(+),,
1491,Defoe,Defoe_249.png,(+),,
1492,Montaigne,Montaigne_604.png,(+),,
1493,Defoe,Defoe_261.png,(+),,
1494,Allestree,Allestree_144.png,(+),,
1495,Montaigne,Montaigne_176.png,(+),,
1496,Allestree,Allestree_150.png,(+),,
1497,Montaigne,Montaigne_610.png,(+),,
1498,Voltaire,Voltaire_235.png,(+),,
1499,Montaigne,Montaigne_189.png,(+),,
1500,Voltaire,Voltaire_221.png,(+),,
1501,Voltaire,Voltaire_209.png,(+),,
1502,Browne,Browne_333.png,(+),,
1503,Allestree,Allestree_187.png,(+),,
1504,Allestree,Allestree_193.png,(+),,
1505,Blackmore,Blackmore_209.png,(+),,
1506,Defoe,Defoe_329.png,(+),,
1507,Blackmore,Blackmore_235.png,(+),,
1508,Allestree,Allestree_030.png,(+),,
1509,Defoe,Defoe_315.png,(+),,
1510,Blackmore,Blackmore_221.png,(+),,
1511,Defoe,Defoe_301.png,(+),,
1512,Voltaire,Voltaire_341.png,(+),,
1513,Browne,Browne_247.png,(+),,
1514,Browne,Browne_253.png,(+),,
1515,Montaigne,Montaigne_228.png,(+),,
1516,Voltaire,Voltaire_180.png,(+),,
1517,Browne,Browne_086.png,(+),,
1518,Defoe,Defoe_117.png,(+),,
1519,Montaigne,Montaigne_214.png,(+),,
1520,Allestree,Allestree_232.png,(+),,
1521,Blackmore,Blackmore_037.png,(+),,
1522,Montaigne,Montaigne_572.png,(+),,
1523,Montaigne,Montaigne_566.png,(+),,
1524,Defoe,Defoe_103.png,(+),,
1525,Allestree,Allestree_226.png,(+),,
1526,Browne,Browne_092.png,(+),,
1527,Browne,Browne_079.png,(+),,
1528,Voltaire,Voltaire_143.png,(+),,
1529,Confucius,Confucius_037.png,(+),,
1530,Voltaire,Voltaire_157.png,(+),,
1531,Confucius,Confucius_023.png,(+),,
1532,Montaigne,Montaigne_599.png,(+),,
1533,Browne,Browne_045.png,(+),,
1534,Browne,Browne_051.png,(+),,
1535,Browne,Browne_050.png,(+),,
1536,Montaigne,Montaigne_598.png,(+),,
1537,Confucius,Confucius_022.png,(+),,
1538,Voltaire,Voltaire_156.png,(+),,
1539,Confucius,Confucius_036.png,(+),,
1540,Voltaire,Voltaire_142.png,(+),,
1541,Montaigne,Montaigne_567.png,(+),,
1542,Browne,Browne_093.png,(+),,
1543,Blackmore,Blackmore_022.png,(+),,
1544,Allestree,Allestree_227.png,(+),,
1545,Defoe,Defoe_102.png,(+),,
1546,Blackmore,Blackmore_036.png,(+),,
1547,Allestree,Allestree_233.png,(+),,
1548,Montaigne,Montaigne_215.png,(+),,
1549,Defoe,Defoe_116.png,(+),,
1550,Browne,Browne_087.png,(+),,
1551,Montaigne,Montaigne_573.png,(+),,
1552,Montaigne,Montaigne_229.png,(+),,
1553,Voltaire,Voltaire_181.png,(+),,
1554,Voltaire,Voltaire_340.png,(+),,
1555,Montaigne,Montaigne_003.png,(+),,
1556,Blackmore,Blackmore_220.png,(+),,
1557,Defoe,Defoe_314.png,(+),,
1558,Allestree,Allestree_031.png,(+),,
1559,Blackmore,Blackmore_234.png,(+),,
1560,Blackmore,Blackmore_208.png,(+),,
1561,Allestree,Allestree_192.png,(+),,
1562,Voltaire,Voltaire_208.png,(+),,
1563,Allestree,Allestree_186.png,(+),,
1564,Browne,Browne_332.png,(+),,
1565,Montaigne,Montaigne_188.png,(+),,
1566,Voltaire,Voltaire_220.png,(+),,
1567,Voltaire,Voltaire_234.png,(+),,
1568,Allestree,Allestree_151.png,(+),,
1569,Montaigne,Montaigne_177.png,(+),,
1570,Defoe,Defoe_274.png,(+),,
1571,Montaigne,Montaigne_611.png,(+),,
1572,Montaigne,Montaigne_605.png,(+),,
1573,Allestree,Allestree_145.png,(+),,
1574,Defoe,Defoe_260.png,(+),,
1575,Montaigne,Montaigne_639.png,(+),,
1576,Allestree,Allestree_179.png,(+),,
1577,Browne,Browne_124.png,(+),,
1578,Blackmore,Blackmore_181.png,(+),,
1579,Confucius,Confucius_156.png,(+),,
1580,Ascham,Ascham_01_062.png,(+),,
1581,Voltaire,Voltaire_022.png,(+),,
1582,Browne,Browne_118.png,(+),,
1583,Defoe,Defoe_089.png,(+),,
1584,Confucius,Confucius_142.png,(+),,
1585,Voltaire,Voltaire_036.png,(+),,
1586,Ascham,Ascham_01_076.png,(+),,
1587,Montaigne,Montaigne_413.png,(+),,
1588,Blackmore,Blackmore_156.png,(+),,
1589,Montaigne,Montaigne_375.png,(+),,
1590,Defoe,Defoe_062.png,(+),,
1591,Blackmore,Blackmore_142.png,(+),,
1592,Montaigne,Montaigne_407.png,(+),,
1593,Montaigne,Montaigne_349.png,(+),,
1594,Blackmore,Blackmore_168.png,(+),,
1595,Defoe,Defoe_048.png,(+),,
1596,Montaigne,Montaigne_439.png,(+),,
1597,Blackmore,Blackmore_154.png,(+),,
1598,Montaigne,Montaigne_377.png,(+),,
1599,Montaigne,Montaigne_411.png,(+),,
1600,Montaigne,Montaigne_405.png,(+),,
1601,Blackmore,Blackmore_140.png,(+),,
1602,Montaigne,Montaigne_363.png,(+),,
1603,Defoe,Defoe_060.png,(+),,
1604,Montaigne,Montaigne_388.png,(+),,
1605,Confucius,Confucius_154.png,(+),,
1606,Voltaire,Voltaire_020.png,(+),,
1607,Ascham,Ascham_01_060.png,(+),,
1608,Confucius,Confucius_140.png,(+),,
1609,Ascham,Ascham_01_074.png,(+),,
1610,Browne,Browne_126.png,(+),,
1611,Confucius,Confucius_168.png,(+),,
1612,Ascham,Ascham_01_048.png,(+),,
1613,Browne,Browne_132.png,(+),,
1614,Montaigne,Montaigne_149.png,(+),,
1615,Montaigne,Montaigne_613.png,(+),,
1616,Defoe,Defoe_276.png,(+),,
1617,Montaigne,Montaigne_175.png,(+),,
1618,Allestree,Allestree_153.png,(+),,
1619,Defoe,Defoe_262.png,(+),,
1620,Allestree,Allestree_147.png,(+),,
1621,Montaigne,Montaigne_607.png,(+),,
1622,Voltaire,Voltaire_222.png,(+),,
1623,Defoe,Defoe_289.png,(+),,
1624,Voltaire,Voltaire_236.png,(+),,
1625,Allestree,Allestree_190.png,(+),,
1626,Browne,Browne_324.png,(+),,
1627,Browne,Browne_330.png,(+),,
1628,Allestree,Allestree_184.png,(+),,
1629,Browne,Browne_293.png,(+),,
1630,Allestree,Allestree_027.png,(+),,
1631,Blackmore,Blackmore_222.png,(+),,
1632,Allestree,Allestree_033.png,(+),,
1633,Blackmore,Blackmore_236.png,(+),,
1634,Defoe,Defoe_316.png,(+),,
1635,Voltaire,Voltaire_356.png,(+),,
1636,Voltaire,Voltaire_342.png,(+),,
1637,Browne,Browne_250.png,(+),,
1638,Browne,Browne_244.png,(+),,
1639,Allestree,Allestree_219.png,(+),,
1640,Montaigne,Montaigne_559.png,(+),,
1641,Voltaire,Voltaire_183.png,(+),,
1642,Blackmore,Blackmore_008.png,(+),,
1643,Defoe,Defoe_100.png,(+),,
1644,Blackmore,Blackmore_020.png,(+),,
1645,Allestree,Allestree_225.png,(+),,
1646,Montaigne,Montaigne_203.png,(+),,
1647,Montaigne,Montaigne_565.png,(+),,
1648,Montaigne,Montaigne_571.png,(+),,
1649,Browne,Browne_085.png,(+),,
1650,Defoe,Defoe_114.png,(+),,
1651,Blackmore,Blackmore_034.png,(+),,
1652,Montaigne,Montaigne_217.png,(+),,
1653,Allestree,Allestree_231.png,(+),,
1654,Dryden,Dryden_019.png,(+),,
1655,Confucius,Confucius_020.png,(+),,
1656,Voltaire,Voltaire_154.png,(+),,
1657,Confucius,Confucius_034.png,(+),,
1658,Voltaire,Voltaire_140.png,(+),,
1659,Browne,Browne_052.png,(+),,
1660,Voltaire,Voltaire_168.png,(+),,
1661,Confucius,Confucius_008.png,(+),,
1662,Browne,Browne_046.png,(+),,
1663,Confucius,Confucius_009.png,(+),,
1664,Browne,Browne_047.png,(+),,
1665,Browne,Browne_053.png,(+),,
1666,Voltaire,Voltaire_169.png,(+),,
1667,Voltaire,Voltaire_141.png,(+),,
1668,Confucius,Confucius_035.png,(+),,
1669,Voltaire,Voltaire_155.png,(+),,
1670,Confucius,Confucius_021.png,(+),,
1671,Albin,Albin_129.png,(+),,
1672,Montaigne,Montaigne_570.png,(+),,
1673,Allestree,Allestree_230.png,(+),,
1674,Blackmore,Blackmore_035.png,(+),,
1675,Defoe,Defoe_115.png,(+),,
1676,Browne,Browne_084.png,(+),,
1677,Montaigne,Montaigne_202.png,(+),,
1678,Allestree,Allestree_224.png,(+),,
1679,Blackmore,Blackmore_021.png,(+),,
1680,Defoe,Defoe_101.png,(+),,
1681,Montaigne,Montaigne_564.png,(+),,
1682,Voltaire,Voltaire_182.png,(+),,
1683,Blackmore,Blackmore_009.png,(+),,
1684,Voltaire,Voltaire_196.png,(+),,
1685,Montaigne,Montaigne_558.png,(+),,
1686,Browne,Browne_245.png,(+),,
1687,Browne,Browne_251.png,(+),,
1688,Browne,Browne_286.png,(+),,
1689,Defoe,Defoe_317.png,(+),,
1690,Blackmore,Blackmore_237.png,(+),,
1691,Blackmore,Blackmore_223.png,(+),,
1692,Browne,Browne_292.png,(+),,
1693,Montaigne,Montaigne_028.png,(+),,
1694,Allestree,Allestree_185.png,(+),,
1695,Browne,Browne_331.png,(+),,
1696,Allestree,Allestree_191.png,(+),,
1697,Voltaire,Voltaire_237.png,(+),,
1698,Voltaire,Voltaire_223.png,(+),,
1699,Browne,Browne_319.png,(+),,
1700,Montaigne,Montaigne_160.png,(+),,
1701,Allestree,Allestree_146.png,(+),,
1702,Defoe,Defoe_263.png,(+),,
1703,Montaigne,Montaigne_606.png,(+),,
1704,Montaigne,Montaigne_612.png,(+),,
1705,Allestree,Allestree_152.png,(+),,
1706,Montaigne,Montaigne_174.png,(+),,
1707,Defoe,Defoe_277.png,(+),,
1708,Montaigne,Montaigne_148.png,(+),,
1709,Ascham,Ascham_01_049.png,(+),,
1710,Voltaire,Voltaire_009.png,(+),,
1711,Blackmore,Blackmore_182.png,(+),,
1712,Blackmore,Blackmore_196.png,(+),,
1713,Browne,Browne_127.png,(+),,
1714,Confucius,Confucius_169.png,(+),,
1715,Ascham,Ascham_01_075.png,(+),,
1716,Confucius,Confucius_141.png,(+),,
1717,Montaigne,Montaigne_389.png,(+),,
1718,Ascham,Ascham_01_061.png,(+),,
1719,Confucius,Confucius_155.png,(+),,
1720,Montaigne,Montaigne_404.png,(+),,
1721,Defoe,Defoe_061.png,(+),,
1722,Montaigne,Montaigne_362.png,(+),,
1723,Blackmore,Blackmore_141.png,(+),,
1724,Montaigne,Montaigne_376.png,(+),,
1725,Blackmore,Blackmore_155.png,(+),,
1726,Montaigne,Montaigne_410.png,(+),,
1727,Montaigne,Montaigne_438.png,(+),,
1728,Defoe,Defoe_049.png,(+),,
1729,Blackmore,Blackmore_169.png,(+),,
1730,Montaigne,Montaigne_414.png,(+),,
1731,Blackmore,Blackmore_151.png,(+),,
1732,Montaigne,Montaigne_372.png,(+),,
1733,Defoe,Defoe_071.png,(+),,
1734,Blackmore,Blackmore_145.png,(+),,
1735,Montaigne,Montaigne_366.png,(+),,
1736,Defoe,Defoe_065.png,(+),,
1737,Montaigne,Montaigne_400.png,(+),,
1738,Montaigne,Montaigne_428.png,(+),,
1739,Blackmore,Blackmore_179.png,(+),,
1740,Ascham,Ascham_01_059.png,(+),,
1741,Browne,Browne_123.png,(+),,
1742,Blackmore,Blackmore_192.png,(+),,
1743,Browne,Browne_137.png,(+),,
1744,Confucius,Confucius_151.png,(+),,
1745,Ascham,Ascham_01_065.png,(+),,
1746,Montaigne,Montaigne_399.png,(+),,
1747,Confucius,Confucius_145.png,(+),,
1748,Ascham,Ascham_01_071.png,(+),,
1749,Defoe,Defoe_273.png,(+),,
1750,Montaigne,Montaigne_170.png,(+),,
1751,Allestree,Allestree_156.png,(+),,
1752,Montaigne,Montaigne_616.png,(+),,
1753,Montaigne,Montaigne_602.png,(+),,
1754,Allestree,Allestree_142.png,(+),,
1755,Montaigne,Montaigne_164.png,(+),,
1756,Montaigne,Montaigne_158.png,(+),,
1757,Allestree,Allestree_195.png,(+),,
1758,Allestree,Allestree_181.png,(+),,
1759,Voltaire,Voltaire_227.png,(+),,
1760,Voltaire,Voltaire_233.png,(+),,
1761,Defoe,Defoe_298.png,(+),,
1762,Browne,Browne_309.png,(+),,
1763,Blackmore,Blackmore_227.png,(+),,
1764,Defoe,Defoe_307.png,(+),,
1765,Allestree,Allestree_036.png,(+),,
1766,Blackmore,Blackmore_233.png,(+),,
1767,Defoe,Defoe_313.png,(+),,
1768,Browne,Browne_269.png,(+),,
1769,Voltaire,Voltaire_347.png,(+),,
1770,Montaigne,Montaigne_560.png,(+),,
1771,Blackmore,Blackmore_025.png,(+),,
1772,Allestree,Allestree_220.png,(+),,
1773,Browne,Browne_094.png,(+),,
1774,Browne,Browne_080.png,(+),,
1775,Defoe,Defoe_111.png,(+),,
1776,Blackmore,Blackmore_031.png,(+),,
1777,Allestree,Allestree_234.png,(+),,
1778,Montaigne,Montaigne_574.png,(+),,
1779,Voltaire,Voltaire_192.png,(+),,
1780,Defoe,Defoe_139.png,(+),,
1781,Montaigne,Montaigne_548.png,(+),,
1782,Voltaire,Voltaire_186.png,(+),,
1783,Confucius,Confucius_019.png,(+),,
1784,Browne,Browne_043.png,(+),,
1785,Voltaire,Voltaire_179.png,(+),,
1786,Confucius,Confucius_025.png,(+),,
1787,Voltaire,Voltaire_151.png,(+),,
1788,Confucius,Confucius_031.png,(+),,
1789,Voltaire,Voltaire_145.png,(+),,
1790,Voltaire,Voltaire_144.png,(+),,
1791,Confucius,Confucius_030.png,(+),,
1792,Voltaire,Voltaire_150.png,(+),,
1793,Confucius,Confucius_024.png,(+),,
1794,Dryden,Dryden_035.png,(+),,
1795,Voltaire,Voltaire_178.png,(+),,
1796,Confucius,Confucius_018.png,(+),,
1797,Dryden,Dryden_021.png,(+),,
1798,Browne,Browne_056.png,(+),,
1799,Voltaire,Voltaire_187.png,(+),,
1800,Montaigne,Montaigne_549.png,(+),,
1801,Voltaire,Voltaire_193.png,(+),,
1802,Blackmore,Blackmore_018.png,(+),,
1803,Montaigne,Montaigne_213.png,(+),,
1804,Blackmore,Blackmore_030.png,(+),,
1805,Defoe,Defoe_110.png,(+),,
1806,Montaigne,Montaigne_575.png,(+),,
1807,Montaigne,Montaigne_561.png,(+),,
1808,Browne,Browne_095.png,(+),,
1809,Montaigne,Montaigne_207.png,(+),,
1810,Allestree,Allestree_221.png,(+),,
1811,Defoe,Defoe_104.png,(+),,
1812,Voltaire,Voltaire_352.png,(+),,
1813,Browne,Browne_240.png,(+),,
1814,Browne,Browne_254.png,(+),,
1815,Montaigne,Montaigne_039.png,(+),,
1816,Defoe,Defoe_312.png,(+),,
1817,Blackmore,Blackmore_232.png,(+),,
1818,Allestree,Allestree_037.png,(+),,
1819,Defoe,Defoe_306.png,(+),,
1820,Blackmore,Blackmore_226.png,(+),,
1821,Montaigne,Montaigne_005.png,(+),,
1822,Voltaire,Voltaire_232.png,(+),,
1823,Browne,Browne_308.png,(+),,
1824,Defoe,Defoe_299.png,(+),,
1825,Voltaire,Voltaire_226.png,(+),,
1826,Allestree,Allestree_180.png,(+),,
1827,Allestree,Allestree_194.png,(+),,
1828,Montaigne,Montaigne_159.png,(+),,
1829,Montaigne,Montaigne_603.png,(+),,
1830,Montaigne,Montaigne_165.png,(+),,
1831,Allestree,Allestree_143.png,(+),,
1832,Defoe,Defoe_266.png,(+),,
1833,Allestree,Allestree_157.png,(+),,
1834,Montaigne,Montaigne_171.png,(+),,
1835,Defoe,Defoe_272.png,(+),,
1836,Montaigne,Montaigne_617.png,(+),,
1837,Montaigne,Montaigne_398.png,(+),,
1838,Voltaire,Voltaire_030.png,(+),,
1839,Ascham,Ascham_01_070.png,(+),,
1840,Confucius,Confucius_144.png,(+),,
1841,Ascham,Ascham_01_064.png,(+),,
1842,Voltaire,Voltaire_024.png,(+),,
1843,Confucius,Confucius_150.png,(+),,
1844,Browne,Browne_136.png,(+),,
1845,Blackmore,Blackmore_187.png,(+),,
1846,Ascham,Ascham_01_058.png,(+),,
1847,Voltaire,Voltaire_018.png,(+),,
1848,Blackmore,Blackmore_193.png,(+),,
1849,Blackmore,Blackmore_178.png,(+),,
1850,Montaigne,Montaigne_429.png,(+),,
1851,Defoe,Defoe_064.png,(+),,
1852,Montaigne,Montaigne_367.png,(+),,
1853,Blackmore,Blackmore_144.png,(+),,
1854,Montaigne,Montaigne_401.png,(+),,
1855,Montaigne,Montaigne_415.png,(+),,
1856,Defoe,Defoe_070.png,(+),,
1857,Montaigne,Montaigne_373.png,(+),,
1858,Blackmore,Blackmore_150.png,(+),,
1859,Montaigne,Montaigne_365.png,(+),,
1860,Blackmore,Blackmore_146.png,(+),,
1861,Defoe,Defoe_066.png,(+),,
1862,Montaigne,Montaigne_371.png,(+),,
1863,Blackmore,Blackmore_152.png,(+),,
1864,Defoe,Defoe_072.png,(+),,
1865,Montaigne,Montaigne_417.png,(+),,
1866,Montaigne,Montaigne_359.png,(+),,
1867,Browne,Browne_120.png,(+),,
1868,Blackmore,Blackmore_191.png,(+),,
